Id	WT30_a	WT30_b	WT30_c	upf1E30_a	upf1E30_b	upf1E30_c	norm.WT30_a	norm.WT30_b	norm.WT30_c	norm.upf1E30_a	norm.upf1E30_b	norm.upf1E30_c	baseMean	WT	upf1E30	FoldChange	log2FoldChange	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
CNH00760	19667	11911	21235	18338	17798	12718	17039	18464	16600	14211	18276	15143	16622.34	17368	15877	0.914	-0.129	0.24344602476113	0.324594699681507	0.0103	0.008	0.0088	0.0088	TRUE	0.2138
CNH00770	1571	819	1635	2093	1818	1412	1361	1270	1278	1622	1867	1681	1513.15	1303	1723	1.322	0.402	0.000114455888630422	0.000355489048660936	0.0029	0.0097	0.0071	0.0071	TRUE	0.0642
CNH00780	2941	1660	3442	2220	1762	1656	2548	2573	2691	1720	1809	1972	2218.93	2604	1834	0.704	-0.507	2.49289243889813e-07	1.19298852599399e-06	0.0021	0.0091	0.0065	0.0065	TRUE	0.0517
CNH00790	4769	2962	5686	4049	3312	2754	4132	4592	4445	3138	3401	3279	3831.05	4390	3273	0.746	-0.423	5.27284963598824e-06	2.03899926413828e-05	0.0018	0.0086	0.006	0.006	TRUE	0.0323
CNH00795	2505	976	2647	1966	1000	1402	2170	1513	2069	1524	1027	1669	1662.04	1917	1407	0.733	-0.449	0.00893528264005711	0.0184323228566133	0.0448	0.0095	0.0206	0.0206	TRUE	0.6692
CNH00800	1041	644	1160	1281	1123	982	902	998	907	993	1153	1169	1020.36	936	1105	1.182	0.241	0.0360676894153571	0.0630423643051126	0.0048	0.0105	0.0085	0.0085	TRUE	0.0974
CNH00810	403	225	398	542	536	397	349	349	311	420	550	473	408.7	336	481	1.431	0.517	0.000441949674975428	0.00123180927070527	0.0099	0.0145	0.013	0.013	TRUE	0.1874
CNH00820	1099	633	1292	1841	1798	1295	952	981	1010	1427	1846	1542	1293.06	981	1605	1.635	0.709	3.91163962438905e-09	2.29436702924342e-08	0.0083	0.01	0.0096	0.0096	TRUE	0.2093
CNH00830	8416	5111	10491	8999	5789	5994	7291	7923	8201	6974	5945	7137	7245.16	7805	6685	0.857	-0.223	0.0310543409568651	0.0554493997473336	0.0063	0.0082	0.0076	0.0076	TRUE	0.1145
CNH00850	979	562	988	1209	818	792	848	871	772	937	840	943	868.61	830	907	1.093	0.129	0.257728211975379	0.340758545576064	0.0029	0.011	0.0082	0.0082	TRUE	0.049
CNH00860	3170	2126	3654	2729	2304	1832	2746	3296	2856	2115	2366	2181	2593.45	2966	2221	0.749	-0.416	9.66960073678276e-05	0.000304900635981904	0.0059	0.0089	0.0078	0.0078	TRUE	0.1122
CNH00870	14885	10050	17188	11968	12104	9358	12896	15580	13436	9275	12429	11142	12459.71	13971	10949	0.784	-0.352	0.0040199287470538	0.00908114783076776	0.0155	0.0081	0.0107	0.0107	TRUE	0.2193
CNH00875	1136	654	1338	960	648	630	984	1014	1046	744	665	750	867.25	1015	720	0.709	-0.495	7.70760581065553e-06	2.90096600301107e-05	0.0013	0.011	0.0076	0.0076	TRUE	0.0513
CNH00890	4964	2985	5263	3950	3071	2628	4301	4627	4114	3061	3154	3129	3731	4347	3115	0.717	-0.48	1.67732047048274e-07	8.24112681865055e-07	0.0015	0.0086	0.0058	0.0058	TRUE	0.0379
CNH00900	671	323	708	994	713	667	581	501	553	770	732	794	655.36	545	765	1.4	0.485	4.45329343748491e-05	0.000149120222730338	0.0013	0.012	0.0086	0.0086	TRUE	0.053
CNH00910	60126	38838	60348	92792	86947	65376	52091	60207	47176	71911	89284	77841	66418.33	53158	79679	1.499	0.584	6.30226067317717e-07	2.84934404787301e-06	0.0138	0.0079	0.0099	0.0099	TRUE	0.1646
CNH00920	28089	16509	32033	37888	32108	23150	24335	25592	25041	29362	32971	27564	27477.65	24989	29966	1.199	0.262	0.00620497595263063	0.013370149744485	0.0045	0.008	0.0066	0.0066	TRUE	0.0942
CNH00933	17	8	28	15	10	6	15	12	22	12	10	7	13.01	16	10	0.59	-0.762	0.190297930969999	0.265479832976037	0	0.2163	0.1622	0.1622	TRUE	0.5035
CNH00935	117	36	101	99	59	32	101	56	79	77	61	38	68.59	79	59	0.742	-0.43	0.171159428465658	0.243436018445954	0.0829	0.0474	0.0562	0.0562	TRUE	0.1937
CNH00940	3166	1926	3551	3103	2553	2071	2743	2986	2776	2405	2622	2466	2666.13	2835	2498	0.881	-0.182	0.0538726373934122	0.089266960160884	0.0015	0.0089	0.006	0.006	TRUE	0.0255
CNH00950	1297	779	1412	1826	1515	1402	1124	1208	1104	1415	1556	1669	1345.87	1145	1547	1.351	0.434	6.22757746637296e-05	0.000202633202980461	0.0039	0.0099	0.0077	0.0077	TRUE	0.0681
CNH00960	1159	722	1285	771	677	655	1004	1119	1005	598	695	780	866.75	1043	691	0.662	-0.595	2.97422513258266e-06	1.19618714676929e-05	0.0089	0.011	0.0105	0.0105	TRUE	0.1708
CNH00970	4910	2607	5683	3202	2456	1924	4254	4041	4443	2481	2522	2291	3338.69	4246	2431	0.573	-0.804	1.43817015247351e-17	1.57817744546265e-16	0.0019	0.0087	0.0061	0.0061	TRUE	0.0305
CNH00980	4292	1872	4472	3525	2629	2431	3718	2902	3496	2732	2700	2895	3073.71	3372	2776	0.822	-0.283	0.0112195063859867	0.0225597965546306	0.008	0.0088	0.0086	0.0086	TRUE	0.1768
CNH00990	1163	590	1214	765	465	402	1008	915	949	593	477	479	736.7	957	516	0.54	-0.888	3.25469526890092e-12	2.52305499909653e-11	0.0072	0.0116	0.0102	0.0102	TRUE	0.2045
CNH01005	603	372	691	458	337	298	522	577	540	355	346	355	449.18	546	352	0.645	-0.632	5.69799788785456e-07	2.59562405503093e-06	0	0.0139	0.0091	0.0091	TRUE	0.0248
CNH01020	453	159	491	394	204	178	392	246	384	305	209	212	291.59	341	242	0.709	-0.497	0.0151798018030094	0.0292986972482079	0.0515	0.0172	0.0266	0.0266	TRUE	0.6084
CNH01030	5101	3048	5559	4497	2946	2892	4419	4725	4346	3485	3025	3443	3907.27	4497	3318	0.738	-0.438	8.30227175054896e-06	3.11593755167828e-05	0.0035	0.0086	0.0067	0.0067	TRUE	0.0723
CNH01035	678	329	714	756	520	435	587	510	558	586	534	518	548.89	552	546	0.988	-0.017	0.890171494821327	0.91600723933434	0.0026	0.0128	0.0095	0.0095	TRUE	0.0499
CNH01040	64570	29138	66208	52209	26028	30066	55941	45170	51757	40460	26728	35799	42642.41	50956	34329	0.674	-0.57	4.7608169984326e-05	0.000158725830309916	0.0263	0.0079	0.0141	0.0141	TRUE	0.4593
CNH01050	379	141	314	860	482	424	328	219	245	666	495	505	409.78	264	555	2.095	1.067	1.81391065587018e-09	1.09996338765851e-08	0.0343	0.0145	0.0198	0.0198	TRUE	0.5131
CNH01060	2078	1118	2404	2864	1823	1861	1800	1733	1879	2220	1872	2216	1953.34	1804	2103	1.165	0.22	0.0396451247986019	0.0683935156598473	0.0046	0.0093	0.0077	0.0077	TRUE	0.1111
CNH01070	5325	3588	5870	3562	2932	2632	4613	5562	4589	2760	3011	3134	3944.9	4921	2968	0.603	-0.729	2.55314831485646e-11	1.81959860546975e-10	0.008	0.0086	0.0083	0.0083	TRUE	0.1561
CNH01080	662	379	668	862	850	591	574	588	522	668	873	704	654.64	561	748	1.335	0.417	0.0021676838769267	0.00520369747782331	0.0111	0.012	0.0117	0.0117	TRUE	0.2521
CNH01090	3814	2373	4749	5191	4592	3668	3304	3679	3712	4023	4715	4367	3966.84	3565	4368	1.225	0.293	0.00397319908950135	0.00898687736417872	0.0048	0.0086	0.0072	0.0072	TRUE	0.059
CNH01100	3278	1656	3507	7243	5836	4749	2840	2567	2742	5613	5993	5654	4234.85	2716	5753	2.117	1.082	2.91241672254058e-32	6.12809461492032e-31	0.0015	0.0085	0.0057	0.0057	TRUE	0.027
CNH01110	2127	1265	2554	2195	1350	1314	1843	1961	1997	1701	1386	1565	1742.03	1934	1551	0.803	-0.317	0.00372467760942539	0.00849816288993856	0.0052	0.0094	0.008	0.008	TRUE	0.1041
CNH01120	2600	1539	3058	3716	2554	2537	2253	2386	2391	2880	2623	3021	2592	2343	2841	1.213	0.278	0.00457364411759906	0.0101964726577351	0.0025	0.0089	0.0065	0.0065	TRUE	0.0546
CNH01130	1459	759	1668	1720	1210	1045	1264	1177	1304	1333	1243	1244	1260.71	1248	1273	1.019	0.027	0.790414756209386	0.83728128562503	0.0013	0.01	0.0068	0.0068	TRUE	0.0284
CNH01135	410	154	473	534	427	342	355	239	370	414	438	407	370.54	321	420	1.295	0.373	0.0250087023642396	0.0457641301132469	0.0216	0.0152	0.0172	0.0172	TRUE	0.5046
CNH01140	1168	599	1249	711	521	439	1012	929	976	551	535	523	754.26	972	536	0.551	-0.859	1.14693457706049e-14	1.03709172943478e-13	0	0.0115	0.0075	0.0075	TRUE	0.0171
CNH01150	1054	672	1260	914	707	653	913	1042	985	708	726	778	858.62	980	737	0.753	-0.41	0.000272657621054996	0.000791578936641487	0.0021	0.011	0.0079	0.0079	TRUE	0.0426
CNH01160	4637	3035	5533	4806	4425	3683	4017	4705	4325	3725	4544	4385	4283.53	4349	4218	0.97	-0.044	0.689005412372574	0.753834247805451	0.0084	0.0085	0.0085	0.0085	TRUE	0.1286
CNH01165	1593	897	1606	4915	3555	3091	1380	1391	1255	3809	3651	3680	2527.67	1342	3713	2.77	1.47	6.36329592426158e-54	2.63599533662536e-52	0.0011	0.0089	0.006	0.006	TRUE	0.0396
