# ribosum_JEC21.txt
# Summary of ribosome profiling data, C. neoformans serotype D JEC21
# Mean of 2 quasi-replicates (WT JEC21 and AGO1 deletion mutant)
# Reads were aligned with hisat2 to transcriptome
# Then quantified only for 5' ends mapping to annotated ORFs.
# Note this excludes UTRs and excludes initiating ribosomes.
#
# Gene: JEC21 systematic gene name
# RNA: RNA abundance in mean TPM
# RPF: Ribosome occupancy, Ribosome protected fragments in mean TPM
# TE: Translation Efficiency, RPF / RNA
#
# Edward Wallace, June 2018
Gene	RNA	RPF	TE
CNG02650	2.156	1.343	0.623
CNG02660	24.449	7.274	0.298
CNG02670	188.26	669.547	3.556
CNG02680	91.261	33.536	0.367
CNG02690	82.863	88.721	1.071
CNG02700	16.279	20.402	1.253
CNG02710	70.239	65.56	0.933
CNG02720	13.55	20.335	1.501
CNG02730	17.38	12.709	0.731
CNG02740	5100.037	4338.6	0.851
CNG02750	123.682	63.088	0.51
CNG02760	314.495	381.716	1.214
CNG02770	161.075	107.235	0.666
CNG02780	50.182	152.346	3.036
CNG02790	1160.297	1155.468	0.996
CNG02800	55.754	145.239	2.605
CNG02810	22.831	7.831	0.343
CNG02820	8.292	3.307	0.399
CNG02825	3.323	1.528	0.46
CNG02830	294.499	103.998	0.353
CNG02835	1.627	0.062	0.038
CNG02840	58.27	44.128	0.757
CNG02850	10.176	19.602	1.926
CNG02860	82.958	108.748	1.311
CNG02870	86.246	26.592	0.308
CNG02880	80.609	51.394	0.638
CNG02890	75.636	102.38	1.354
CNG02900	60.631	84.93	1.401
CNG02910	144.372	47.994	0.332
CNG02920	5576.968	4732.523	0.849
CNG02930	54.359	20.677	0.38
CNG02940	669.484	2340.988	3.497
CNG02950	35.7	11.096	0.311
CNG02960	20.879	6.223	0.298
CNG02980	9.975	2.263	0.227
CNG02985	1.208	0.695	0.575
CNG02990	77.882	2.152	0.028
CNG02995	23.261	0.822	0.035
CNG03000	33.026	8.89	0.269
CNG03010	9.832	0.295	0.03
CNG03015	32.701	28.145	0.861
CNG03020	58.114	44.8	0.771
CNG03030	88.474	61.647	0.697
CNG03040	7.468	8.357	1.119
CNG03050	5.986	6.013	1.005
CNG03060	61.369	88.546	1.443
CNG03070	311.979	523.637	1.678
CNG03080	59.855	8.671	0.145
CNG03085	29.899	13.164	0.44
CNG03090	56.364	94.207	1.671
CNG03100	92.985	308.177	3.314
CNG03110	14.337	4.121	0.287
CNG03120	49.007	45.916	0.937
CNG03130	452.489	1114.038	2.462
CNG03140	77.358	20.902	0.27
CNG03150	275.333	242.258	0.88
CNG03160	104.277	183.296	1.758
CNG03170	3.192	0.278	0.087
CNG03180	90.47	12.253	0.135
CNG03210	NA	NA	NA
CNG03220	1312.828	1698.45	1.294
CNG03230	63.767	46.286	0.726
CNG03240	667.739	553.8	0.829
CNG03250	24.12	12.289	0.51
CNG03260	5.919	4.162	0.703
CNG03270	50.698	63.925	1.261
CNG03280	151.176	388.786	2.572
CNG03290	23.027	14.232	0.618
CNG03300	33.872	13.16	0.389
CNG03310	7.656	3.986	0.521
CNG03320	6.229	9.207	1.478
CNG03330	26.365	18.24	0.692
CNG03335	44.097	27.858	0.632
CNG03340	3.168	3.601	1.137
CNG03350	41.435	44.461	1.073
CNG03360	27.453	14.374	0.524
CNG03370	24.338	23.32	0.958
CNG03380	1.769	0.081	0.046
CNG03390	4.434	5.203	1.173
CNG03400	12.263	5.232	0.427
CNG03440	13.771	9.769	0.709
CNG03450	11.711	10.968	0.937
CNG03460	23.426	29.269	1.249
CNG03470	18.602	3.47	0.187
CNG03480	224.902	660.903	2.939
CNG03490	502.416	1693.047	3.37
CNG03495	4.375	1.448	0.331
CNG03500	387.505	938.768	2.423
CNG03510	12.881	17.758	1.379
CNG03520	6055.948	3958.861	0.654
CNG03530	61.254	34.465	0.563
CNG03540	126.549	229.4	1.813
CNG03550	280.214	157.247	0.561
CNG03560	12.53	8.358	0.667
CNG03570	6.759	3.958	0.586
CNG03580	10.515	3.481	0.331
CNG03590	5.282	0.67	0.127
CNG03600	12.576	1.803	0.143
CNG03610	10.538	10.552	1.001
CNG03615	0.251	0.025	0.101
CNG03620	57.07	17.675	0.31
CNG03630	20.022	38.948	1.945
CNG03635	4.972	2.716	0.546
CNG03640	26.843	8.558	0.319
CNG03650	51.174	50.669	0.99
CNG03655	4.331	7.991	1.845
CNG03660	136.502	43.899	0.322
CNG03670	14.653	3.242	0.221
CNG03680	24.573	47.057	1.915
CNG03690	60.242	3.423	0.057
CNG03710	3.589	3.952	1.101
CNG03720	7424.372	4866.733	0.656
CNG03725	7.606	0.149	0.02
CNG03730	643.664	240.218	0.373
CNG03750	12.582	8.772	0.697
CNG03755	1.204	0.281	0.233
CNG03760	12.508	6.499	0.52
CNG03780	17.282	8.063	0.467
CNG03790	36.519	36.528	1
CNG03800	7.72	2.635	0.341
CNG03810	20.64	21.716	1.052
CNG03820	47.671	13.554	0.284
CNG03830	135.7	117.007	0.862
CNG03840	20.852	10.183	0.488
CNG03850	10.903	25.196	2.311
CNG03860	17.712	13.506	0.763
CNG03870	67.126	89.269	1.33
CNG03875	0.619	0.108	0.174
CNG03880	47.966	22.758	0.474
CNG03890	8.169	3.937	0.482
CNG03895	46.174	15.103	0.327
CNG03900	3.324	0.853	0.257
CNG03920	66.015	20.098	0.304
CNG03930	20.75	8.795	0.424
CNG03935	23.104	8.504	0.368
CNG03940	8.089	8.481	1.048
CNG03950	13.819	23.748	1.719
CNG03960	6.82	6.037	0.885
CNG03970	12.672	8.362	0.66
CNG03985	0.411	1.726	4.195
CNG03990	66.225	190.291	2.873
CNG04000	103.68	34.971	0.337
CNG04010	NA	NA	NA
CNG04020	418.12	178.772	0.428
CNG04025	0.37	0.047	0.128
CNG04030	NA	NA	NA
CNG04040	12.986	3.329	0.256
CNG04050	32.973	27.482	0.833
CNG04055	4.166	7.827	1.879
CNG04070	22.013	1.148	0.052
CNG04080	369.636	159.298	0.431
CNG04090	43.354	11.229	0.259
CNG04100	11.927	10.356	0.868
CNG04110	20.729	12.235	0.59
CNG04120	15.43	27.786	1.801
CNG04125	12.334	16.754	1.358
CNG04130	157.51	385.216	2.446
CNG04140	16.687	41.866	2.509
CNG04150	28.074	14.394	0.513
CNG04160	69.135	38.549	0.558
CNG04170	14.22	4.334	0.305
CNG04180	10.679	23.997	2.247
CNG04190	32.566	31.562	0.969
CNG04200	9.194	12.05	1.311
CNG04210	171.26	133.274	0.778
CNG04220	4.943	1.646	0.333
CNG04230	3.696	4.818	1.304
CNG04235	3.642	0.879	0.241
CNG04240	124.452	5.506	0.044
CNG04250	17.723	15.473	0.873
CNG04260	6.351	8.735	1.375
CNG04270	34.399	2.323	0.068
CNG04280	55.177	11.629	0.211
CNG04290	11.71	3.991	0.341
CNG04300	29.759	12.298	0.413
CNG04310	4.15	3.382	0.815
CNG04320	25.83	6.118	0.237
CNG04330	54.811	42.315	0.772
CNG04340	24.774	14.538	0.587
CNG04350	15.223	13.922	0.915
CNG04360	3188.019	7062.162	2.215
CNG04365	29.594	13.3	0.449
CNG04370	70.51	16.361	0.232
CNG04380	168.819	45.884	0.272
CNG04390	80.573	43.124	0.535
CNG04410	10.661	2.42	0.227
CNG04420	29.88	63.554	2.127
CNG04425	40.118	12.265	0.306
CNG04430	37.546	8.08	0.215
CNG04440	6.239	4.194	0.672
CNG04450	17.998	20.956	1.164
CNG04460	21.264	5.268	0.248
CNG04470	9.478	8.468	0.893
CNG04480	5.077	1.199	0.236
CNG04490	26.699	13.402	0.502
CNG04505	15.515	0.416	0.027
CNG04530	9.087	2.37	0.261
CNG04540	76.811	121.329	1.58
CNG04550	23.868	9.703	0.407
CNG04575	0.027	0.017	0.648
CNG04580	116.181	176.539	1.52
CNG04600	79.733	50.256	0.63
CNG04610	16.994	7.174	0.422
CNG04620	24.121	8.785	0.364
CNG04630	5.654	1.458	0.258
CNG04640	3.121	3.378	1.082
CNG04650	21.95	21.944	1
CNG04660	15.772	2.808	0.178
CNG04670	152.384	176.143	1.156
CNG04675	6.758	0.974	0.144
CNG04680	92.439	22.875	0.247
CNG04690	4.174	0.699	0.168
CNG04710	0.331	0.008	0.025
CNH00010	NA	NA	NA
CNH00020	2.846	0.118	0.041
CNH00030	11.098	0.514	0.046
CNH00040	50.198	21.775	0.434
CNH00060	5.246	0.633	0.121
CNH00070	4.112	2.851	0.693
CNH00075	3.604	2.248	0.624
CNH00080	44.101	31.559	0.716
CNH00085	5.196	7.259	1.397
CNH00090	10.162	5.89	0.58
CNH00100	46.79	15.447	0.33
CNH00110	0.601	0.596	0.991
CNH00120	72.159	161.134	2.233
CNH00130	22.365	21.223	0.949
CNH00140	108.438	141.292	1.303
CNH00150	23.703	11.384	0.48
CNH00160	2.557	0.839	0.328
CNH00170	228.317	518.703	2.272
CNH00180	24.313	22.163	0.912
CNH00200	27.363	23.054	0.843
CNH00210	15.576	39.021	2.505
CNH00220	28.712	88.838	3.094
CNH00230	7.293	0.082	0.011
CNH00235	43.378	11.278	0.26
CNH00250	0	0	NaN
CNH00260	31.713	4.942	0.156
CNH00270	97.104	28.078	0.289
CNH00280	33.309	46.145	1.385
CNH00285	36.722	7.352	0.2
CNH00290	32.366	93.288	2.882
CNH00300	50.589	68.909	1.362
CNH00320	17.379	3.274	0.188
CNH00330	65.88	157.024	2.383
CNH00340	355.392	191.38	0.539
CNH00350	1086.217	296.275	0.273
CNH00360	48.887	49.653	1.016
CNH00370	12.642	3.368	0.266
CNH00380	29.243	21.291	0.728
CNH00390	30.806	40.086	1.301
CNH00400	39.109	62.784	1.605
CNH00410	94.739	19.6	0.207
CNH00420	20.208	12.95	0.641
CNH00430	67.153	81.4	1.212
CNH00440	9.548	2.201	0.23
CNH00450	3.258	2.33	0.715
CNH00460	15.852	2.664	0.168
CNH00470	22.295	14.457	0.648
CNH00480	3.343	1.834	0.549
CNH00490	1.496	0.887	0.593
CNH00495	0.927	0.168	0.181
CNH00500	66.845	25.067	0.375
CNH00510	98.997	132.238	1.336
CNH00520	15.919	20.653	1.297
CNH00530	43.285	38.956	0.9
CNH00540	70.721	199.816	2.825
CNH00550	28.248	5.792	0.205
CNH00560	20.227	12.849	0.635
CNH00570	15.149	21.771	1.437
CNH00580	21.848	25.42	1.163
CNH00600	3.389	2.682	0.791
CNH00610	17.13	5.179	0.302
CNH00620	12.202	4.033	0.33
CNH00630	10.214	4.211	0.412
CNH00640	153.643	206.025	1.341
CNH00650	9.028	2.999	0.332
CNH00660	5.357	0.706	0.132
CNH00670	83.911	197.691	2.356
CNH00690	54.975	47.392	0.862
CNH00700	42.223	87.541	2.073
CNH00710	196.914	73.947	0.376
CNH00713	10.294	0.15	0.015
CNH00715	26.981	10.257	0.38
CNH00720	5.208	4.866	0.934
CNH00730	46.948	18.934	0.403
CNH00740	36.358	13.719	0.377
CNH00750	17.241	7.061	0.41
CNH00760	83.908	19.815	0.236
CNH00770	40.715	56.727	1.393
CNH00780	4.006	2.988	0.746
CNH00790	16.168	13.849	0.857
CNH00795	100.391	172.332	1.717
CNH00800	9.942	3.724	0.375
CNH00810	37.946	16.776	0.442
CNH00820	28.382	52.891	1.864
CNH00830	58.368	123.97	2.124
CNH00850	1.309	1.41	1.077
CNH00860	7.89	4.957	0.628
CNH00870	18.087	38.461	2.126
CNH00875	16.226	5.879	0.362
CNH00890	16.345	17.095	1.046
CNH00900	51.133	8.912	0.174
CNH00910	823.217	1956.731	2.377
CNH00920	276.437	539.186	1.95
CNH00933	0.225	0.046	0.206
CNH00935	0.17	0.433	2.553
CNH00940	38.876	23.028	0.592
CNH00950	23.803	9.756	0.41
CNH00960	8.416	1.313	0.156
CNH00970	22.583	26.487	1.173
CNH00980	4.21	0.043	0.01
CNH00990	2.015	0.408	0.203
CNH01005	7.286	0.221	0.03
CNH01020	1.138	0.581	0.511
CNH01030	322.343	388.029	1.204
CNH01035	33.512	16.408	0.49
CNH01040	3898.749	1993.368	0.511
CNH01050	32.445	30.48	0.939
CNH01060	9.412	4.191	0.445
CNH01070	72.461	35.594	0.491
CNH01080	10.37	7.238	0.698
CNH01090	58.886	119.327	2.026
CNH01100	14.616	28.943	1.98
CNH01110	8.091	13.475	1.665
CNH01120	18.682	15.271	0.817
CNH01130	16.592	9.423	0.568
CNH01135	2.74	0.092	0.034
CNH01140	27.715	27.594	0.996
CNH01150	3.878	1.151	0.297
CNH01160	7.772	8.397	1.08
CNH01165	24.682	10.894	0.441
CNH01170	1898.117	788.377	0.415
CNH01180	16.581	4.487	0.271
CNH01190	49.571	52.546	1.06
CNH01200	14.643	9.146	0.625
CNH01210	54.153	60.232	1.112
CNH01220	14.459	13.513	0.935
CNH01230	3.865	0.673	0.174
CNH01240	339.477	467.934	1.378
CNH01250	29.956	94.642	3.159
CNH01260	166.768	150.573	0.903
CNH01270	1531.629	3004.698	1.962
CNH01273	74.347	98.753	1.328
CNH01275	2.014	0.425	0.211
CNH01277	1.473	0.134	0.091
CNH01280	18.807	33.57	1.785
CNH01290	15.292	7.397	0.484
CNH01300	10.463	1.657	0.158
CNH01310	3.746	1.954	0.522
CNH01320	124.518	107.092	0.86
CNH01330	6.336	0.31	0.049
CNH01340	140.701	96.144	0.683
CNH01345	25.717	0.239	0.009
CNH01350	3.772	1.359	0.36
CNH01360	143.747	198.61	1.382
CNH01365	20.883	31.557	1.511
CNH01370	12.334	26.663	2.162
CNH01380	32.101	43.961	1.369
CNH01390	5.176	2.712	0.524
CNH01400	132.276	361.441	2.732
CNH01403	1.783	0.42	0.236
CNH01405	13.337	2.532	0.19
CNH01410	95.305	124.843	1.31
CNH01420	14.035	11.979	0.854
CNH01430	66.365	51.651	0.778
CNH01440	80.12	41.443	0.517
CNH01500	NA	NA	NA
CNH01520	141.924	197.525	1.392
CNH01530	656.001	486.873	0.742
CNH01540	11.679	18.582	1.591
CNH01545	115.166	94.056	0.817
CNH01550	38.299	1.197	0.031
CNH01560	23.404	2.423	0.104
CNH01570	28.36	28.731	1.013
CNH01575	9.959	5.461	0.548
CNH01580	210.919	103.782	0.492
CNH01590	39.351	44.997	1.143
CNH01595	21.105	11.964	0.567
CNH01600	710.228	271.726	0.383
CNH01605	446.134	166.566	0.373
CNH01610	7.045	3.966	0.563
CNH01620	469.425	311.64	0.664
CNH01630	86.472	44.746	0.517
CNH01640	39.684	37.125	0.936
CNH01650	62.829	35.319	0.562
CNH01660	47.225	41.977	0.889
CNH01665	0.102	0.294	2.877
CNH01670	7.079	3.466	0.49
CNH01680	37.314	8.354	0.224
CNH01690	20.706	11.334	0.547
CNH01700	7.305	9.928	1.359
CNH01710	26.71	3.168	0.119
CNH01720	11.715	4.881	0.417
CNH01730	80.921	72.171	0.892
CNH01740	161.203	146.072	0.906
CNH01750	3.416	4.178	1.223
CNH01760	12.391	9.81	0.792
CNH01770	4071.148	5212.223	1.28
CNH01775	19.016	18.415	0.968
CNH01780	4.647	4.28	0.921
CNH01790	1.859	0.067	0.036
CNH01800	10.345	7.673	0.742
CNH01810	182.512	140.765	0.771
CNH01820	13.977	4.76	0.341
CNH01830	11.712	7.656	0.654
CNH01840	43.679	33.669	0.771
CNH01850	18.674	36.779	1.97
CNH01860	15.078	6.78	0.45
CNH01870	12.91	9.866	0.764
CNH01875	30.538	10.039	0.329
CNH01880	26.078	17.3	0.663
CNH01890	7.423	5.148	0.694
CNH01900	31.209	52.43	1.68
CNH01910	26.334	53.077	2.015
CNH01920	10.185	8.255	0.81
CNH01930	17.432	22.755	1.305
CNH01940	243.561	74.971	0.308
CNH01950	45.117	19.903	0.441
CNH01960	13.288	18.089	1.361
CNH01970	34.399	7.866	0.229
CNH01980	44.896	62.831	1.399
CNH02000	17.618	4.088	0.232
CNH02010	33.48	80.926	2.417
CNH02020	25.509	19.304	0.757
CNH02030	114.171	268.889	2.355
CNH02040	4445.484	4572.351	1.029
CNH02050	4356.24	4531.265	1.04
CNH02060	23.989	17.906	0.746
CNH02070	6.306	10.45	1.657
CNH02080	17.855	12.486	0.699
CNH02090	90.315	13.639	0.151
CNH02100	54.847	19.794	0.361
CNH02110	14.31	13.583	0.949
CNH02120	14.148	3.159	0.223
CNH02130	10.771	24.156	2.243
CNH02140	70.982	17.45	0.246
CNH02150	76.364	7.993	0.105
CNH02160	20.757	29.245	1.409
CNH02165	35.379	38.417	1.086
CNH02170	50.799	73.167	1.44
CNH02180	36.058	25.036	0.694
CNH02190	14.188	20.346	1.434
CNH02200	355.164	225.94	0.636
CNH02210	42.577	1.666	0.039
CNH02220	21.595	38.426	1.779
CNH02230	91.042	93.352	1.025
CNH02240	24.539	6.46	0.263
CNH02250	738.973	586.421	0.794
CNH02260	24.988	35.648	1.427
CNH02265	2.83	1.563	0.552
CNH02270	13.121	25.803	1.967
CNH02275	0.243	0.111	0.457
CNH02280	58.542	17.702	0.302
CNH02290	201.175	300.39	1.493
CNH02300	46.305	25.107	0.542
CNH02310	16.397	1.807	0.11
CNH02320	64.247	26.53	0.413
CNH02330	7.731	7.664	0.991
CNH02335	7.944	16.758	2.11
CNH02340	215.413	209.89	0.974
CNH02350	13.889	8.074	0.581
CNH02360	9.564	8.823	0.923
CNH02370	59.719	79.574	1.332
CNH02375	10.646	1.198	0.113
CNH02380	43.022	70.745	1.644
CNH02390	994.39	973.976	0.979
CNH02400	89.586	111.715	1.247
CNH02410	4.947	3.846	0.777
CNH02420	6.498	12.446	1.915
CNH02430	36.73	40.883	1.113
CNH02440	21.743	5.328	0.245
CNH02450	27.569	192.193	6.971
CNH02460	49.937	40.65	0.814
CNH02465	37.722	64.956	1.722
CNH02470	11.13	4.786	0.43
CNH02480	9.146	9.81	1.073
CNH02490	2.594	4.724	1.821
CNH02500	2.903	1.344	0.463
CNH02505	582.259	0.47	0.001
CNH02510	31.833	33.823	1.063
CNH02515	71.149	34.704	0.488
CNH02520	58.805	25.514	0.434
CNH02530	6.352	2.607	0.41
CNH02540	8.628	11.126	1.29
CNH02550	40.055	48.812	1.219
CNH02560	240.39	298.742	1.243
CNH02570	8.463	7.769	0.918
CNH02580	17.016	28.867	1.696
CNH02590	40.322	69.976	1.735
CNH02600	47.88	62.663	1.309
CNH02610	8.901	4.226	0.475
CNH02620	48.708	12.204	0.251
CNH02640	4.259	5.896	1.384
CNH02650	536.953	437.69	0.815
CNH02660	46.188	16.188	0.35
CNH02670	16.474	8.296	0.504
CNH02680	52.635	112.053	2.129
CNH02690	32.453	22.699	0.699
CNH02700	25.421	6.792	0.267
CNH02710	63	38.168	0.606
CNH02720	20.135	15.353	0.763
CNH02730	273.797	408.81	1.493
CNH02735	1.699	1.221	0.719
CNH02740	1165.08	1074.055	0.922
CNH02750	9.764	50.533	5.176
CNH02760	117.375	182.32	1.553
CNH02770	36.007	8.815	0.245
CNH02780	43.309	112.567	2.599
CNH02790	88.129	223.129	2.532
CNH02800	3.542	2.55	0.72
CNH02810	105.893	86.198	0.814
CNH02815	12.594	5.819	0.462
CNH02820	18.171	9.438	0.519
CNH02825	12.332	3.786	0.307
CNH02830	29.288	26.757	0.914
CNH02840	50.992	22.327	0.438
CNH02850	11.293	3.423	0.303
CNH02860	156.876	125.54	0.8
CNH02870	23.631	8.065	0.341
CNH02880	15.064	8.414	0.559
CNH02890	59.75	124.463	2.083
CNH02900	5.147	9.847	1.913
CNH02910	9.143	15.95	1.745
CNH02920	16.678	31.308	1.877
CNH02930	65.941	63.525	0.963
CNH02940	3.055	0.422	0.138
CNH02950	8.014	20.574	2.567
CNH02960	2.589	1.527	0.59
CNH02965	6.098	0.212	0.035
CNH02970	35.231	15.671	0.445
CNH02980	70.907	85.84	1.211
CNH02990	6.328	8.957	1.415
CNH03000	16.868	15.119	0.896
CNH03010	88.125	58.561	0.665
CNH03013	15.232	9.193	0.604
CNH03015	13.272	5.172	0.39
CNH03020	0.706	0.002	0.003
CNH03030	NA	NA	NA
CNH03050	10.774	0.325	0.03
CNH03060	2.549	0.768	0.301
CNH03070	2.423	0.142	0.059
CNH03080	0.84	0.157	0.187
CNH03090	0.457	0.407	0.891
CNH03110	5.651	4.99	0.883
CNH03120	29.336	3.12	0.106
CNH03130	93.378	31.962	0.342
CNH03140	35.564	7.713	0.217
CNH03150	16.469	6.503	0.395
CNH03160	39.091	43.801	1.12
CNH03170	16.842	5.36	0.318
CNH03180	1.84	0.136	0.074
CNH03190	53.125	131.625	2.478
CNH03200	2.783	0.549	0.197
CNH03220	2.202	1.985	0.902
CNH03230	79.039	60.349	0.764
CNH03240	29.767	50.281	1.689
CNH03250	5.258	20.344	3.869
CNH03255	11.792	8.281	0.702
CNH03260	60.878	45.41	0.746
CNH03270	10.364	2.636	0.254
CNH03280	1.341	0.86	0.641
CNH03290	34.948	5.793	0.166
CNH03300	26.408	98.764	3.74
CNH03310	11.512	2.548	0.221
CNH03320	5.455	2.615	0.479
CNH03330	2.12	0.093	0.044
CNH03350	29.022	13.562	0.467
CNH03360	58.904	30.125	0.511
CNH03365	91.254	17.617	0.193
CNH03370	6.121	3.666	0.599
CNH03380	14.419	21.843	1.515
CNH03390	36.6	75.606	2.066
CNH03400	10.386	1.613	0.155
CNH03410	38.902	13.117	0.337
CNH03415	45.83	33.403	0.729
CNH03420	0.374	0.095	0.255
CNH03430	70.443	8.85	0.126
CNH03433	46.909	79.443	1.694
CNH03435	98.303	23.473	0.239
CNH03440	362.397	97.453	0.269
CNH03450	20.037	4.055	0.202
CNH03460	105.728	36.53	0.346
CNH03470	12.874	9.362	0.727
CNH03475	19.3	7.803	0.404
CNH03480	4.98	3.46	0.695
CNH03490	7.156	7.306	1.021
CNH03500	1.26	1.31	1.04
CNH03510	117.679	245.976	2.09
CNH03520	16.741	24.053	1.437
CNH03540	18.74	0.018	0.001
CNH03545	22.141	16.717	0.755
CNH03550	12.34	5.409	0.438
CNH03560	12.565	4.473	0.356
CNH03570	143.61	125.724	0.875
CNH03580	30.41	4.686	0.154
CNH03590	67.109	25.75	0.384
CNH03600	37.515	40.803	1.088
CNH03610	384.896	260.251	0.676
CNH03620	26.515	21.041	0.794
CNH03630	985.831	644.098	0.653
CNH03640	0.122	0.078	0.638
CNH03650	176.297	179.805	1.02
CNH03660	3.68	2.13	0.579
CNH03670	18.157	2.315	0.128
CNH03680	36.374	42.135	1.158
CNH03690	42.889	17.269	0.403
CNH03700	51.767	50.265	0.971
CNH03710	6.973	1.107	0.159
CNH03730	0.174	0.122	0.7
CNH03740	26.836	0.293	0.011
CNH03750	13.369	5.279	0.395
CNH03760	71.348	34.257	0.48
CNH03770	11.368	5.835	0.513
CNH03780	235.808	95.631	0.406
CNH03790	1.776	1.256	0.707
CNH03800	41.125	65.24	1.586
CNH03810	28.841	21.074	0.731
CNH03820	22.123	11.208	0.507
CNH03830	114.528	120.715	1.054
CNH03840	201.624	70.248	0.348
CNH03850	291.939	106.391	0.364
CNH03860	6.235	0.328	0.053
CNH03870	17.514	15.127	0.864
CNH03875	16.242	14.233	0.876
CNI00010	1.474	0.187	0.127
CNI00020	8.061	2.911	0.361
CNI00030	5.115	4.803	0.939
CNI00035	7.307	2.105	0.288
CNI00040	180.843	292.99	1.62
CNI00050	53.868	64.997	1.207
CNI00060	15.355	21.228	1.382
CNI00070	89.88	38.804	0.432
CNI00080	5.468	1.554	0.284
CNI00090	29.769	10.147	0.341
CNI00100	1.168	0.406	0.347
CNI00110	16.528	13.937	0.843
CNI00120	17.983	15.531	0.864
CNI00130	24.558	80.571	3.281
CNI00140	83.015	74.705	0.9
CNI00150	55.434	36.261	0.654
CNI00160	NA	NA	NA
CNI00170	3.204	0.849	0.265
CNI00180	6.561	0.864	0.132
CNI00190	2.326	0.645	0.277
CNI00200	3.117	2.303	0.739
CNI00210	0.488	0.416	0.853
CNI00230	308.301	445.147	1.444
CNI00240	225.01	111.115	0.494
CNI00250	39.044	126.563	3.242
CNI00260	72.024	37.522	0.521
CNI00270	4.787	3.467	0.724
CNI00280	27.213	8.898	0.327
CNI00290	0.122	0.191	1.562
CNI00300	11.787	13.764	1.168
CNI00310	13.189	2.565	0.194
CNI00320	12.742	19.287	1.514
CNI00340	25.137	0.119	0.005
CNI00350	67.044	29.931	0.446
CNI00360	3.193	9.12	2.856
CNI00370	7.089	1.139	0.161
CNI00380	9.18	8.535	0.93
CNI00390	24.354	2.749	0.113
CNI00400	8.643	3.577	0.414
CNI00410	80.192	71.88	0.896
CNI00420	26.824	31.896	1.189
CNI00430	59.212	13.268	0.224
CNI00450	40.933	4.589	0.112
CNI00460	76.936	86.774	1.128
CNI00470	0.775	0.095	0.123
CNI00480	21.497	2.687	0.125
CNI00490	3.867	0.884	0.229
CNI00500	2.471	0.229	0.093
CNI00520	29.953	41.239	1.377
CNI00530	11.813	11.422	0.967
CNI00545	27.716	63.265	2.283
CNI00550	13.3	12.249	0.921
CNI00560	65.771	86.317	1.312
CNI00570	11.816	4.075	0.345
CNI00580	132.829	215.031	1.619
CNI00600	38.904	9.96	0.256
CNI00610	22.187	24.306	1.096
CNI00620	6.232	9.239	1.482
CNI00625	2.265	0.04	0.018
CNI00630	193.591	149.545	0.772
CNI00640	12.296	1.712	0.139
CNI00650	4.23	0.355	0.084
CNI00655	11.152	12.818	1.149
CNI00670	116.686	26.911	0.231
CNI00680	5.577	2.845	0.51
CNI00690	77.689	79.653	1.025
CNI00700	12.764	4.941	0.387
CNI00705	3.447	0.619	0.18
CNI00710	45.481	130.772	2.875
CNI00720	39.146	49.724	1.27
CNI00730	1.336	0.182	0.137
CNI00740	4.924	4.959	1.007
CNI00760	1.061	0.088	0.083
CNI00780	13.666	21.77	1.593
CNI00790	9.808	41.331	4.214
CNI00800	24.254	50.766	2.093
CNI00810	1.852	0.084	0.045
CNI00820	44.983	40.634	0.903
CNI00830	12.931	4.024	0.311
CNI00840	20.869	8.185	0.392
CNI00850	4.07	0.561	0.138
CNI00860	1.299	0.608	0.468
CNI00870	1.314	1.287	0.979
CNI00880	0.872	0.653	0.748
CNI00890	9.803	1.325	0.135
CNI00900	6.142	11.593	1.887
CNI00910	8.617	1.461	0.17
CNI00920	130.69	157.336	1.204
CNI00925	12.546	1.32	0.105
CNI00930	17.732	1.556	0.088
CNI00950	32.748	20.661	0.631
CNI00960	15.058	6.818	0.453
CNI00970	3.616	0.808	0.223
CNI00980	165.418	54.543	0.33
CNI00990	0.031	0.576	18.715
CNI01000	10.709	8.554	0.799
CNI01005	0.788	0.436	0.553
CNI01010	13.954	4.432	0.318
CNI01020	23.634	14.002	0.592
CNI01030	0.721	0.586	0.812
CNI01040	32.053	28.701	0.895
CNI01050	238.162	189.466	0.796
CNI01060	28.694	13.002	0.453
CNI01070	23.47	35.726	1.522
CNI01080	36.729	13.641	0.371
CNI01090	5374.02	5900.374	1.098
CNI01100	54.328	40.827	0.751
CNI01110	4.387	0.105	0.024
CNI01120	3781.247	3883.35	1.027
CNI01130	23.312	74.23	3.184
CNI01140	27.759	36.778	1.325
CNI01150	1.618	0.446	0.276
CNI01160	399.054	986.33	2.472
CNI01170	89.64	45.107	0.503
CNI01180	62.008	186.187	3.003
CNI01190	27.876	33.976	1.219
CNI01200	59.611	20.785	0.349
CNI01210	8.774	3.212	0.366
CNI01220	13.143	10.636	0.809
CNI01230	3.448	10.561	3.063
CNI01240	5.188	4.793	0.924
CNI01250	12.727	27.692	2.176
CNI01260	29.17	44.399	1.522
CNI01295	9.28	0.364	0.039
CNI01300	53.101	210.004	3.955
CNI01310	57.508	47.489	0.826
CNI01320	0	0	NaN
CNI01340	14.445	4.485	0.31
CNI01350	7.047	6.99	0.992
CNI01355	1.731	0.156	0.09
CNI01360	4.615	5.815	1.26
CNI01370	12.701	10.617	0.836
CNI01380	3.848	0.767	0.199
CNI01390	11.33	7.706	0.68
CNI01400	39.202	39.193	1
CNI01410	29.596	25.416	0.859
